,datetime,hour,season,holiday,weekday,workingday,weather situation,temperature in celsius,atemp,humidity,windspeed,count,year,month,day
9459,2011-02-08,18,1,0,2,1,1,0.02,1.2625,0.32,2.695138889,152,2011,2,8
9460,2012-12-30,3,1,0,0,0,2,0.26,1.578472222,0.56,2.902083333,15,2012,12,30
9461,2012-07-04,23,3,1,3,0,2,0.054166667,0.484027778,0.43,0.622222222,183,2012,7,4
9462,2012-11-16,11,4,0,5,1,1,0.38,2.735416667,0.43,1.554861111,218,2012,11,16
9463,2011-03-09,7,1,0,3,1,2,0.24,1.683333333,0.060416667,1.140277778,141,2011,3,9
9464,2012-03-09,21,1,0,5,1,1,0.36,2.314583333,0.34,2.280555556,141,2012,3,9
9465,2011-04-17,10,2,0,0,0,1,0.42,2.945833333,0.44,3.109722222,211,2011,4,17
9466,2011-03-26,9,2,0,6,0,1,0.24,1.683333333,0.41,0.932638889,100,2011,3,26
9467,2011-03-16,3,1,0,3,1,2,0.28,1.89375,1.0,1.554861111,3,2011,3,16
9468,2012-06-21,13,3,0,4,1,1,0.09,5.681944444,0.35,0.0,172,2012,6,21
9469,2012-04-30,10,2,0,1,1,2,0.42,2.945833333,0.41,1.140277778,157,2012,4,30
9470,2011-02-22,18,1,0,2,1,1,0.22,1.578472222,0.47,0.932638889,167,2011,2,22
9471,2011-09-28,5,4,0,3,1,2,0.06,3.577777778,0.065277778,0.0,22,2011,9,28
9472,2012-08-04,20,3,0,6,0,1,0.056944444,5.365972222,0.52,2.072916667,312,2012,8,4
9473,2012-11-21,15,4,0,3,1,1,0.46,3.15625,0.36,0.622222222,449,2012,11,21
9474,2012-10-26,17,4,0,5,1,2,0.56,3.682638889,0.052777778,0.134722222,817,2012,10,26
9475,2011-01-09,9,1,0,0,0,1,0.12,0.526388889,0.46,3.627777778,19,2011,1,9
9476,2012-09-08,14,3,0,6,0,1,0.056944444,5.365972222,0.52,3.109722222,626,2012,9,8
9477,2012-05-03,7,2,0,4,1,3,0.44,3.051388889,0.065277778,0.725694444,384,2012,5,3
9478,2012-10-21,23,4,0,0,0,1,0.44,3.051388889,0.54,0.0,66,2012,10,21
9479,2011-03-24,23,2,0,4,1,1,0.24,1.578472222,0.045138889,0.134722222,33,2011,3,24
9480,2012-12-16,6,4,0,0,0,2,0.34,2.525,0.060416667,0.0,6,2012,12,16
9481,2012-11-26,22,4,0,1,1,1,0.32,2.420138889,0.042361111,0.0,104,2012,11,26
9482,2011-12-07,14,4,0,3,1,3,0.44,3.051388889,1.0,0.134722222,25,2011,12,7
9483,2012-11-11,20,4,0,0,0,1,0.44,3.051388889,0.043055556,1.140277778,200,2012,11,11
9484,2011-10-14,1,4,0,5,1,1,0.58,3.788194444,0.065277778,0.932638889,24,2011,10,14
9485,2011-10-18,22,4,0,2,1,2,0.52,0.05,0.053472222,1.140277778,137,2011,10,18
9486,2012-01-05,15,1,0,4,1,1,0.36,2.314583333,0.34,1.969444444,119,2012,1,5
9487,2012-07-22,4,3,0,0,0,1,0.06,3.788194444,0.061111111,0.0,16,2012,7,22
9488,2011-04-09,3,2,0,6,0,3,0.03,1.999305556,1.0,1.761805556,14,2011,4,9
9489,2011-09-15,12,3,0,4,1,2,0.045833333,4.313888889,0.047916667,2.072916667,179,2011,9,15
9490,2012-12-28,18,1,0,5,1,1,0.24,1.683333333,0.06,0.932638889,213,2012,12,28
9491,2011-03-26,7,2,0,6,0,1,0.02,0.136805556,0.51,0.134722222,41,2011,3,26
9492,2012-07-04,2,3,1,3,0,1,0.045833333,4.209027778,0.057638889,0.932638889,93,2012,7,4
9493,2012-03-14,22,1,0,3,1,1,0.52,0.05,0.55,0.932638889,202,2012,3,14
9494,2011-09-08,15,3,0,4,1,3,0.045833333,4.103472222,0.061805556,2.072916667,139,2011,9,8
9495,2012-06-04,16,2,0,1,1,1,0.045833333,4.313888889,0.39,3.213194444,448,2012,6,4
9496,2012-10-08,13,4,1,1,0,2,0.42,2.945833333,0.043055556,0.134722222,405,2012,10,8
9497,2012-04-07,23,2,0,6,0,1,0.46,3.15625,0.23,1.554861111,118,2012,4,7
9498,2011-10-04,2,4,0,2,1,2,0.04,2.840972222,0.060416667,0.0,3,2011,10,4
9499,2011-05-19,8,2,0,4,1,2,0.52,0.05,0.061111111,0.0,487,2011,5,19
9500,2012-06-01,14,2,0,5,1,3,0.05,4.734722222,0.045833333,1.969444444,254,2012,6,1
9501,2011-04-26,19,2,0,2,1,1,0.044444444,4.209027778,0.050694444,2.902083333,328,2011,4,26
9502,2012-04-20,18,2,0,5,1,1,0.043055556,4.313888889,0.05,1.969444444,668,2012,4,20
9503,2012-07-10,12,3,0,2,1,1,0.08,4.945138889,0.41,0.932638889,272,2012,7,10
9504,2012-01-12,5,1,0,4,1,3,0.34,2.420138889,0.064583333,0.622222222,16,2012,1,12
9505,2011-09-16,0,3,0,5,1,1,0.42,2.945833333,0.049305556,1.554861111,48,2011,9,16
9506,2011-10-16,1,4,0,0,0,1,0.44,3.051388889,0.47,0.932638889,77,2011,10,16
9507,2011-09-13,4,3,0,2,1,1,0.56,3.682638889,0.061111111,0.0,8,2011,9,13
9508,2012-02-18,21,1,0,6,0,1,0.44,3.051388889,0.33,2.072916667,114,2012,2,18
9509,2011-10-16,20,4,0,0,0,1,0.54,3.577777778,0.52,3.213194444,178,2011,10,16
9510,2012-05-09,5,2,0,3,1,2,0.56,3.682638889,0.061111111,0.932638889,28,2012,5,9
9511,2012-04-04,0,2,0,3,1,1,0.48,3.261805556,0.48,0.0,41,2012,4,4
9512,2011-08-04,2,3,0,4,1,2,0.045833333,4.103472222,0.065277778,0.622222222,7,2011,8,4
9513,2012-04-30,17,2,0,1,1,1,0.56,3.682638889,0.06,1.140277778,683,2012,4,30
9514,2012-11-05,9,4,0,1,1,2,0.03,1.999305556,0.52,1.969444444,257,2012,11,5
9515,2012-09-24,3,4,0,1,1,1,0.46,3.15625,0.04375,1.140277778,5,2012,9,24
9516,2011-02-25,6,1,0,5,1,3,0.34,2.420138889,0.064583333,0.622222222,11,2011,2,25
9517,2011-08-05,23,3,0,5,1,1,0.047222222,4.419444444,0.047916667,1.554861111,139,2011,8,5
9518,2011-10-27,16,4,0,4,1,2,0.56,3.682638889,0.050694444,1.140277778,207,2011,10,27
9519,2011-04-16,16,2,0,6,0,3,0.05,3.366666667,0.061111111,3.213194444,33,2011,4,16
9520,2011-01-23,11,1,0,0,0,1,0.14,0.947222222,0.43,1.554861111,99,2011,1,23
9521,2012-04-01,22,2,0,0,0,3,0.05,3.366666667,0.04375,0.725694444,68,2012,4,1
9522,2012-10-10,13,4,0,3,1,1,0.56,3.682638889,0.49,0.0,297,2012,10,10
9523,2011-04-02,12,2,0,6,0,3,0.32,2.314583333,0.05625,0.932638889,184,2011,4,2
9524,2011-11-08,9,4,0,2,1,1,0.36,2.630555556,0.060416667,0.0,191,2011,11,8
9525,2011-06-14,6,2,0,2,1,1,0.54,3.577777778,0.56,2.072916667,113,2011,6,14
9526,2011-08-04,7,3,0,4,1,2,0.047222222,4.419444444,0.061805556,2.072916667,282,2011,8,4
9527,2012-07-14,16,3,0,6,0,2,0.05,0.484027778,0.054861111,2.4875,566,2012,7,14
9528,2011-09-12,0,3,0,1,1,1,0.56,3.682638889,0.061111111,0.622222222,16,2011,9,12
9529,2012-08-04,11,3,0,6,0,1,0.059722222,0.557638889,0.47,1.761805556,470,2012,8,4
9530,2012-05-27,15,2,0,0,0,1,0.054166667,4.945138889,0.52,1.969444444,535,2012,5,27
9531,2011-04-14,8,2,0,4,1,1,0.42,2.945833333,0.58,1.140277778,337,2011,4,14
9532,2011-09-27,12,4,0,2,1,2,0.045833333,4.103472222,0.061805556,0.932638889,162,2011,9,27
9533,2011-10-06,18,4,0,4,1,1,0.54,3.577777778,0.044444444,0.622222222,538,2011,10,6
9534,2012-12-01,11,4,0,6,0,2,0.32,2.314583333,0.052777778,0.725694444,392,2012,12,1
9535,2012-06-25,18,3,0,1,1,1,0.052777778,4.629861111,0.27,3.109722222,791,2012,6,25
9536,2011-10-02,9,4,0,0,0,1,0.36,2.314583333,0.052777778,2.4875,115,2011,10,2
9537,2011-04-19,17,2,0,2,1,1,0.56,3.682638889,0.06,0.725694444,411,2011,4,19
9538,2012-01-24,15,1,0,2,1,2,0.04,2.840972222,0.049305556,1.140277778,208,2012,1,24
9539,2011-12-18,1,4,0,0,0,1,0.02,1.578472222,0.047916667,0.725694444,46,2011,12,18
9540,2011-01-24,5,1,0,1,1,1,0.02,0.420833333,0.48,0.932638889,5,2011,1,24
9541,2011-03-19,20,1,0,6,0,1,0.42,2.945833333,0.35,1.554861111,108,2011,3,19
9542,2011-04-12,22,2,0,2,1,2,0.04,2.840972222,0.065277778,2.072916667,54,2011,4,12
9543,2011-05-01,1,2,0,0,0,1,0.42,2.945833333,0.047916667,0.725694444,59,2011,5,1
9544,2012-07-02,6,3,0,1,1,1,0.07,4.524305556,0.58,0.725694444,136,2012,7,2
9545,2012-06-26,19,3,0,2,1,1,0.05,4.524305556,0.28,1.554861111,612,2012,6,26
9546,2011-09-10,21,3,0,6,0,1,0.044444444,4.103472222,0.054166667,0.622222222,230,2011,9,10
9547,2012-09-06,20,3,0,4,1,1,0.045833333,4.209027778,0.054166667,1.554861111,406,2012,9,6
9548,2011-06-24,10,3,0,5,1,1,0.08,5.050694444,0.43,1.969444444,145,2011,6,24
9549,2012-12-02,2,4,0,0,0,2,0.03,2.314583333,0.060416667,0.0,74,2012,12,2
9550,2012-05-17,8,2,0,4,1,1,0.52,0.05,0.55,3.109722222,634,2012,5,17
9551,2011-07-29,11,3,0,5,1,1,0.063888889,6.102777778,0.04,2.072916667,161,2011,7,29
9552,2012-09-03,18,3,1,1,0,1,0.051388889,0.484027778,0.045833333,1.140277778,482,2012,9,3
9553,2011-12-11,10,4,0,0,0,1,0.24,1.999305556,0.44,0.0,194,2011,12,11
9554,2011-07-03,11,3,0,0,0,1,0.052777778,4.945138889,0.043055556,0.725694444,390,2011,7,3
9555,2012-08-29,0,3,0,3,1,1,0.045833333,4.313888889,0.047916667,0.0,47,2012,8,29
9556,2011-06-23,16,3,0,4,1,2,0.051388889,4.734722222,0.043055556,2.072916667,275,2011,6,23
9557,2012-12-27,17,1,0,4,1,2,0.26,1.683333333,0.52,1.969444444,257,2012,12,27
9558,2011-05-22,1,2,0,0,0,1,0.52,0.05,0.065277778,0.932638889,98,2011,5,22
9559,2011-11-08,4,4,0,2,1,1,0.03,2.314583333,0.060416667,0.0,4,2011,11,8
9560,2011-04-12,21,2,0,2,1,2,0.42,2.945833333,0.056944444,0.134722222,84,2011,4,12
9561,2011-07-07,23,3,0,4,1,1,0.05,4.734722222,0.045833333,0.0,129,2011,7,7
9562,2011-07-22,4,3,0,5,1,1,0.052777778,5.155555556,0.052083333,0.725694444,13,2011,7,22
9563,2012-04-13,11,2,0,5,1,1,0.46,3.15625,0.36,0.932638889,233,2012,4,13
9564,2011-02-25,13,1,0,5,1,3,0.54,3.577777778,0.06,3.213194444,83,2011,2,25
9565,2012-05-26,7,2,0,6,0,2,0.043055556,3.893055556,0.061111111,1.140277778,54,2012,5,26
9566,2012-06-08,20,2,0,5,1,1,0.05,4.524305556,0.32,0.932638889,408,2012,6,8
9567,2012-02-27,9,1,0,1,1,1,0.26,1.788888889,0.06,0.134722222,230,2012,2,27
9568,2012-10-15,5,4,0,1,1,2,0.56,3.682638889,0.050694444,1.969444444,40,2012,10,15
9569,2011-12-04,22,4,0,0,0,1,0.34,2.420138889,0.060416667,0.725694444,64,2011,12,4
9570,2012-05-21,21,2,0,1,1,1,0.043055556,4.209027778,0.047916667,0.622222222,241,2012,5,21
9571,2011-05-29,22,2,0,0,0,1,0.045833333,4.103472222,0.061805556,0.932638889,171,2011,5,29
9572,2011-10-19,14,4,0,3,1,3,0.54,3.577777778,0.065277778,1.140277778,97,2011,10,19
9573,2011-08-07,2,3,0,0,0,2,0.07,4.629861111,0.058333333,1.554861111,66,2011,8,7
9574,2012-09-28,0,4,0,5,1,3,0.06,3.788194444,0.061111111,1.140277778,17,2012,9,28
9575,2012-11-27,17,4,0,2,1,2,0.03,1.89375,0.052083333,2.695138889,527,2012,11,27
9576,2011-02-20,9,1,0,0,0,1,0.22,1.472916667,0.47,1.969444444,55,2011,2,20
9577,2012-05-26,16,2,0,6,0,1,0.054166667,5.050694444,0.55,1.761805556,504,2012,5,26
9578,2011-10-18,16,4,0,2,1,1,0.043055556,4.313888889,0.57,1.761805556,304,2011,10,18
9579,2012-01-11,5,1,0,3,1,1,0.02,1.472916667,0.08,0.932638889,22,2012,1,11
9580,2011-10-01,17,4,0,6,0,3,0.04,2.840972222,0.052777778,0.134722222,228,2011,10,1
9581,2012-07-01,1,3,0,0,0,1,0.051388889,0.484027778,0.07,0.932638889,93,2012,7,1
9582,2011-10-22,4,4,0,6,0,1,0.38,2.735416667,0.045833333,0.622222222,8,2011,10,22
9583,2011-10-29,1,4,0,6,0,3,0.03,1.89375,0.060416667,2.072916667,18,2011,10,29
9584,2012-06-18,0,2,0,1,1,1,0.56,3.682638889,0.050694444,1.761805556,40,2012,6,18
9585,2012-02-22,15,1,0,3,1,1,0.05,3.366666667,0.31,2.902083333,195,2012,2,22
9586,2012-03-17,3,1,0,6,0,2,0.44,3.051388889,0.061111111,0.0,26,2012,3,17
9587,2012-11-18,17,4,0,0,0,2,0.38,2.735416667,0.045833333,1.761805556,280,2012,11,18
9588,2012-08-10,6,3,0,5,1,3,0.044444444,3.998611111,0.061805556,2.072916667,44,2012,8,10
9589,2012-10-09,22,4,0,2,1,2,0.48,3.261805556,0.053472222,0.622222222,162,2012,10,9
9590,2012-06-03,1,2,0,0,0,1,0.54,3.577777778,0.56,0.932638889,121,2012,6,3
9591,2012-07-06,14,3,0,5,1,1,0.09,0.557638889,0.31,1.140277778,275,2012,7,6
9592,2012-10-16,13,4,0,2,1,1,0.52,0.05,0.45,1.969444444,328,2012,10,16
9593,2011-12-16,7,4,0,5,1,2,0.38,2.735416667,0.46,2.072916667,231,2011,12,16
9594,2011-04-14,16,2,0,4,1,1,0.06,4.209027778,0.26,0.725694444,202,2011,4,14
9595,2012-09-19,1,3,0,3,1,2,0.54,3.577777778,0.047222222,1.761805556,12,2012,9,19
9596,2012-03-27,17,2,0,2,1,1,0.44,3.051388889,0.16,0.0,614,2012,3,27
9597,2012-01-01,18,1,0,0,0,3,0.46,3.15625,0.59,1.761805556,106,2012,1,1
9598,2011-01-01,21,1,0,6,0,2,0.04,2.840972222,0.060416667,0.134722222,34,2011,1,1
9599,2012-02-02,16,1,0,4,1,1,0.46,3.15625,0.55,1.969444444,229,2012,2,2
9600,2011-08-21,9,3,0,0,0,1,0.05,0.484027778,0.051388889,1.554861111,231,2011,8,21
9601,2012-10-10,20,4,0,3,1,1,0.52,0.05,0.48,3.420138889,392,2012,10,10
9602,2012-08-15,5,3,0,3,1,1,0.044444444,4.103472222,0.054166667,0.725694444,39,2012,8,15
9603,2012-07-29,2,3,0,0,0,1,0.045833333,4.313888889,0.051388889,0.932638889,112,2012,7,29
9604,2012-09-06,16,3,0,4,1,1,0.051388889,0.484027778,0.07,1.554861111,416,2012,9,6
9605,2012-05-21,14,2,0,1,1,3,0.06,3.893055556,0.057638889,0.134722222,180,2012,5,21
9606,2011-08-02,8,3,0,2,1,1,0.051388889,4.734722222,0.58,1.969444444,435,2011,8,2
9607,2011-05-21,11,2,0,6,0,1,0.044444444,4.313888889,0.53,0.932638889,418,2011,5,21
9608,2011-08-20,9,3,0,6,0,1,0.07,4.524305556,0.045138889,0.0,190,2011,8,20
9609,2011-06-17,23,2,0,5,1,1,0.043055556,3.998611111,0.057638889,0.932638889,178,2011,6,17
9610,2011-07-18,15,3,0,1,1,1,0.058333333,0.557638889,0.53,2.280555556,164,2011,7,18
9611,2012-11-02,18,4,0,5,1,2,0.38,2.735416667,0.43,2.280555556,522,2012,11,2
9612,2012-02-11,21,1,0,6,0,1,0.14,0.526388889,0.43,4.456944444,48,2012,2,11
9613,2012-02-11,4,1,0,6,0,3,0.24,1.578472222,0.060416667,1.554861111,4,2012,2,11
9614,2012-10-30,23,4,0,2,1,1,0.03,0.210416667,0.05625,0.932638889,39,2012,10,30
9615,2012-07-10,1,3,0,2,1,1,0.07,4.629861111,0.051388889,0.932638889,15,2012,7,10
9616,2011-06-09,20,2,0,4,1,2,0.08,5.050694444,0.43,0.134722222,254,2011,6,9
9617,2011-03-03,0,1,0,4,1,1,0.24,0.136805556,0.03,3.213194444,13,2011,3,3
9618,2011-02-02,0,1,0,3,1,3,0.22,1.683333333,0.064583333,0.725694444,2,2011,2,2
9619,2011-10-07,4,4,0,5,1,1,0.04,2.840972222,0.060416667,0.725694444,5,2011,10,7
9620,2011-09-16,3,3,0,5,1,1,0.04,2.840972222,0.049305556,1.761805556,6,2011,9,16
9621,2012-10-02,10,4,0,2,1,3,0.58,3.788194444,0.061111111,0.932638889,45,2012,10,2
9622,2011-12-22,13,1,0,4,1,2,0.46,3.15625,0.04375,0.0,188,2011,12,22
9623,2011-01-16,14,1,0,0,0,1,0.28,1.89375,0.36,1.761805556,91,2011,1,16
9624,2012-11-07,9,4,0,3,1,2,0.26,1.683333333,0.06,1.969444444,368,2012,11,7
9625,2011-07-05,0,3,0,2,1,2,0.07,4.524305556,0.045138889,1.140277778,55,2011,7,5
9626,2012-02-05,21,1,0,0,0,1,0.28,1.999305556,0.56,0.725694444,66,2012,2,5
9627,2012-04-21,1,2,0,6,0,1,0.52,0.05,0.053472222,1.554861111,88,2012,4,21
9628,2011-04-25,4,2,0,1,1,2,0.52,0.05,1.0,0.0,5,2011,4,25
9629,2011-03-04,2,1,0,5,1,2,0.18,1.2625,0.044444444,0.134722222,2,2011,3,4
9630,2011-08-07,19,3,0,0,0,1,0.05,0.484027778,0.054861111,1.140277778,228,2011,8,7
9631,2011-02-09,6,1,0,3,1,1,0.06,1.052083333,0.45,0.0,43,2011,2,9
9632,2012-07-25,19,3,0,3,1,1,0.052777778,4.629861111,0.33,0.932638889,698,2012,7,25
9633,2011-08-15,4,3,0,1,1,1,0.06,3.893055556,0.057638889,0.932638889,5,2011,8,15
9634,2012-12-29,2,1,0,6,0,2,0.24,1.683333333,0.07,0.0,19,2012,12,29
9635,2012-12-08,8,4,0,6,0,2,0.38,2.735416667,0.065277778,0.622222222,111,2012,12,8
9636,2011-12-07,20,4,0,3,1,3,0.34,1.999305556,0.060416667,4.456944444,26,2011,12,7
9637,2012-03-08,2,1,0,4,1,1,0.46,3.15625,0.04375,2.695138889,11,2012,3,8
9638,2011-04-27,1,2,0,3,1,1,0.06,3.893055556,0.057638889,1.761805556,17,2011,4,27
9639,2011-01-16,20,1,0,0,0,1,0.18,0.136805556,0.47,1.140277778,57,2011,1,16
9640,2012-04-27,15,2,0,5,1,1,0.52,0.05,0.29,3.420138889,324,2012,4,27
9641,2011-11-09,16,4,0,3,1,1,0.52,0.05,0.48,0.134722222,281,2011,11,9
9642,2011-06-14,15,2,0,2,1,1,0.044444444,4.313888889,0.47,1.140277778,178,2011,6,14
9643,2012-08-26,3,3,0,0,0,2,0.044444444,3.998611111,0.061805556,1.761805556,53,2012,8,26
9644,2011-07-09,23,3,0,6,0,1,0.05,4.629861111,0.58,0.134722222,140,2011,7,9
9645,2011-05-27,14,2,0,5,1,1,0.052777778,0.484027778,0.55,1.761805556,239,2011,5,27
9646,2012-07-07,10,3,0,6,0,1,0.063888889,5.997222222,0.37,1.554861111,325,2012,7,7
9647,2012-08-07,17,3,0,2,1,2,0.054166667,5.155555556,0.043055556,0.932638889,868,2012,8,7
9648,2011-12-07,6,4,0,3,1,3,0.48,3.261805556,1.0,2.902083333,18,2011,12,7
9649,2012-05-14,13,2,0,1,1,2,0.043055556,4.103472222,0.050694444,1.554861111,176,2012,5,14
9650,2012-01-13,4,1,0,5,1,3,0.32,1.999305556,0.07,3.420138889,3,2012,1,13
9651,2012-07-10,3,3,0,2,1,1,0.047222222,4.419444444,0.054861111,0.0,3,2012,7,10
9652,2012-04-11,6,2,0,3,1,1,0.28,1.999305556,0.56,0.725694444,106,2012,4,11
9653,2012-01-11,10,1,0,3,1,2,0.24,1.683333333,0.060416667,0.932638889,97,2012,1,11
9654,2011-06-14,9,2,0,2,1,1,0.043055556,4.313888889,0.46,0.134722222,193,2011,6,14
9655,2012-07-15,23,3,0,0,0,1,0.05,0.484027778,0.054861111,0.932638889,91,2012,7,15
9656,2012-11-27,1,4,0,2,1,2,0.32,2.314583333,0.07,0.932638889,6,2012,11,27
9657,2011-02-20,3,1,0,0,0,1,0.22,1.2625,0.44,3.834722222,18,2011,2,20
9658,2012-12-22,0,1,0,6,0,1,0.26,1.472916667,0.44,4.042361111,31,2012,12,22
9659,2011-01-19,6,1,0,3,1,2,0.22,1.788888889,0.064583333,0.622222222,32,2011,1,19
9660,2012-04-07,22,2,0,6,0,1,0.48,3.261805556,0.02,0.134722222,182,2012,4,7
9661,2011-06-28,16,3,0,2,1,1,0.059722222,0.557638889,0.47,1.969444444,261,2011,6,28
9662,2012-09-26,13,4,0,3,1,1,0.07,4.524305556,0.58,1.554861111,340,2012,9,26
9663,2011-08-23,19,3,0,2,1,1,0.045833333,4.313888889,0.05,1.554861111,367,2011,8,23
9664,2011-06-06,0,2,0,1,1,1,0.043055556,4.103472222,0.054166667,0.932638889,29,2011,6,6
9665,2011-10-30,15,4,0,0,0,1,0.42,2.945833333,0.35,1.140277778,290,2011,10,30
9666,2011-03-14,18,1,0,1,1,1,0.36,2.525,0.04,0.725694444,235,2011,3,14
9667,2012-12-20,8,4,0,4,1,2,0.03,2.314583333,0.07,0.0,599,2012,12,20
9668,2012-03-21,21,2,0,3,1,1,0.54,3.577777778,0.057638889,0.725694444,251,2012,3,21
9669,2011-08-29,0,3,0,1,1,1,0.043055556,4.103472222,0.050694444,0.725694444,34,2011,8,29
9670,2012-03-01,2,1,0,4,1,2,0.46,3.15625,0.065277778,1.969444444,6,2012,3,1
9671,2012-09-11,4,3,0,2,1,1,0.48,3.261805556,0.05,0.725694444,9,2012,9,11
9672,2011-08-31,22,3,0,3,1,1,0.044444444,4.209027778,0.047916667,0.0,157,2011,8,31
9673,2011-08-21,11,3,0,0,0,1,0.08,5.471527778,0.04375,1.969444444,313,2011,8,21
9674,2012-04-25,15,2,0,3,1,1,0.58,3.788194444,0.19,1.140277778,229,2012,4,25
9675,2012-09-18,13,3,0,2,1,2,0.07,4.629861111,0.051388889,4.042361111,114,2012,9,18
9676,2011-02-06,0,1,0,0,0,1,0.26,1.788888889,0.07,0.134722222,39,2011,2,6
9677,2012-08-25,7,3,0,6,0,2,0.044444444,4.103472222,0.054166667,0.134722222,102,2012,8,25
9678,2012-08-09,8,3,0,4,1,1,0.05,0.484027778,0.051388889,0.725694444,698,2012,8,9
9679,2011-02-15,9,1,0,2,1,1,0.22,0.136805556,0.29,3.109722222,110,2011,2,15
9680,2011-04-01,7,2,0,5,1,3,0.24,1.683333333,0.064583333,0.0,95,2011,4,1
9681,2011-01-13,4,1,0,4,1,1,0.14,0.841666667,0.05,1.761805556,4,2011,1,13
9682,2011-10-16,3,4,0,0,0,1,0.42,2.945833333,0.54,0.932638889,42,2011,10,16
9683,2012-08-03,1,3,0,5,1,1,0.07,4.629861111,0.051388889,0.134722222,43,2012,8,3
9684,2012-08-07,16,3,0,2,1,3,0.052777778,5.050694444,0.045833333,1.969444444,445,2012,8,7
9685,2011-04-04,1,2,0,1,1,1,0.04,2.840972222,0.56,2.4875,11,2011,4,4
9686,2011-12-05,5,4,0,1,1,1,0.03,2.209722222,0.060416667,0.725694444,25,2011,12,5
9687,2011-08-04,22,3,0,4,1,1,0.047222222,4.419444444,0.051388889,0.134722222,174,2011,8,4
9688,2012-03-10,0,1,0,6,0,1,0.03,1.89375,0.36,2.4875,77,2012,3,10
9689,2011-08-13,7,3,0,6,0,2,0.045833333,4.313888889,0.051388889,0.134722222,44,2011,8,13
9690,2012-11-15,10,4,0,4,1,2,0.32,2.314583333,0.045833333,0.932638889,153,2012,11,15
9691,2012-02-12,2,1,0,0,0,2,0.01,0.420833333,0.58,4.042361111,27,2012,2,12
9692,2012-10-05,14,4,0,5,1,1,0.051388889,4.524305556,0.37,1.554861111,400,2012,10,5
9693,2012-01-17,21,1,0,2,1,1,0.46,3.15625,0.046527778,3.213194444,180,2012,1,17
9694,2011-01-16,15,1,0,0,0,1,0.26,1.683333333,0.38,1.761805556,113,2011,1,16
9695,2012-07-30,5,3,0,1,1,1,0.045833333,4.209027778,0.057638889,0.725694444,47,2012,7,30
9696,2012-06-01,9,2,0,5,1,2,0.044444444,3.998611111,0.057638889,1.554861111,298,2012,6,1
9697,2011-09-14,7,3,0,3,1,1,0.06,3.893055556,0.057638889,0.725694444,370,2011,9,14
9698,2011-07-04,18,3,1,1,0,1,0.08,5.050694444,0.46,0.932638889,418,2011,7,4
9699,2011-01-30,8,1,0,0,0,2,0.14,1.472916667,0.059722222,0.0,12,2011,1,30
9700,2012-01-11,20,1,0,3,1,3,0.32,2.209722222,0.064583333,1.140277778,57,2012,1,11
9701,2011-01-12,17,1,0,3,1,1,0.02,1.2625,0.47,2.4875,139,2011,1,12
9702,2011-03-13,10,1,0,0,0,1,0.42,2.945833333,0.47,1.761805556,122,2011,3,13
9703,2011-01-23,14,1,0,0,0,1,0.16,0.947222222,0.28,2.4875,110,2011,1,23
9704,2011-06-22,2,3,0,3,1,1,0.045833333,4.209027778,0.054166667,0.0,7,2011,6,22
9705,2012-05-02,3,2,0,3,1,1,0.56,3.682638889,0.057638889,0.622222222,6,2012,5,2
9706,2011-10-02,19,4,0,0,0,2,0.38,2.735416667,0.052777778,1.140277778,162,2011,10,2
9707,2011-12-06,20,4,0,2,1,3,0.46,3.15625,1.0,2.072916667,110,2011,12,6
9708,2012-03-09,17,1,0,5,1,1,0.46,3.15625,0.24,2.695138889,566,2012,3,9
9709,2012-05-25,1,2,0,5,1,1,0.043055556,3.998611111,0.057638889,0.622222222,42,2012,5,25
9710,2011-06-03,17,2,0,5,1,1,0.05,4.419444444,0.25,1.969444444,558,2011,6,3
9711,2011-01-30,9,1,0,0,0,2,0.16,1.578472222,0.08,0.0,38,2011,1,30
9712,2012-12-26,16,1,0,3,1,3,0.26,1.578472222,0.060416667,2.4875,13,2012,12,26
9713,2012-01-29,19,1,0,0,0,1,0.32,0.210416667,0.29,1.761805556,159,2012,1,29
9714,2012-09-12,14,3,0,3,1,1,0.07,4.419444444,0.37,1.140277778,278,2012,9,12
9715,2012-06-02,0,2,0,6,0,2,0.56,3.682638889,0.057638889,0.932638889,86,2012,6,2
9716,2011-07-30,4,3,0,6,0,1,0.05,4.734722222,0.045833333,1.140277778,10,2011,7,30
9717,2012-05-14,14,2,0,1,1,2,0.043055556,4.103472222,0.050694444,1.761805556,171,2012,5,14
9718,2012-05-31,23,2,0,4,1,1,0.045833333,4.313888889,0.54,1.554861111,140,2012,5,31
9719,2012-11-20,23,4,0,2,1,1,0.32,2.314583333,0.05625,0.725694444,83,2012,11,20
9720,2011-04-22,4,2,0,5,1,1,0.34,2.209722222,0.53,1.969444444,3,2011,4,22
9721,2012-09-28,15,4,0,5,1,2,0.047222222,4.419444444,0.54,1.969444444,392,2012,9,28
9722,2012-02-04,8,1,0,6,0,1,0.24,1.999305556,0.060416667,0.0,90,2012,2,4
9723,2011-02-19,16,1,0,6,0,1,0.44,3.051388889,0.16,4.456944444,120,2011,2,19
9724,2012-08-25,9,3,0,6,0,2,0.047222222,4.419444444,0.047916667,1.969444444,288,2012,8,25
9725,2011-08-04,9,3,0,4,1,1,0.05,0.484027778,0.051388889,2.280555556,187,2011,8,4
